CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50634,0,7.0,Mobile Phone,3,9.0,Credit Card,Female,3,2,Laptop & Accessory,3,Married,1,0,16,3,2,0.0,218.3
50635,1,1.0,Mobile Phone,2,5.0,Debit Card,Male,2,2,Fashion,4,Single,2,1,12,1,3,0.0,113.11
50636,0,5.0,Mobile Phone,2,22.0,Debit Card,Female,2,3,Laptop & Accessory,3,Single,1,0,13,2,6,2.0,208.31
50637,0,7.0,Mobile Phone,1,20.0,UPI,Male,4,3,Fashion,4,Single,6,0,13,3,5,0.0,161.52
50638,0,2.0,Computer,3,12.0,Debit Card,Male,3,3,Others,4,Single,2,0,12,5,3,0.0,188.47
50639,0,3.0,Computer,3,15.0,Debit Card,Male,4,3,Grocery,4,Single,2,0,19,1,1,2.0,138.24
50640,1,4.0,Mobile Phone,3,19.0,UPI,Female,3,3,Others,2,Single,4,1,16,1,4,1.0,135.78
50641,0,0.0,Computer,1,5.0,UPI,Male,3,2,Others,1,Single,2,0,16,0,2,2.0,130.81
50642,0,3.0,Mobile Phone,1,10.0,UPI,Male,3,2,Fashion,3,Married,2,0,18,4,6,2.0,201.7
50643,0,2.0,Mobile Phone,1,21.0,Cash on Delivery,Male,4,2,Mobile Phone,5,Single,4,0,13,0,3,4.0,150.03
50644,0,3.0,Mobile Phone,1,5.0,UPI,Female,3,3,Grocery,4,Married,5,0,11,3,4,12.0,185.79
50645,0,1.0,Mobile Phone,1,17.0,Cash on Delivery,Male,3,2,Others,4,Single,3,0,12,2,5,0.0,176.18
50646,0,22.0,Mobile Phone,2,5.0,Credit Card,Female,2,2,Laptop & Accessory,5,Single,1,0,15,3,2,0.0,127.79
50647,1,9.0,Mobile Phone,3,18.0,Cash on Delivery,Male,3,3,Grocery,2,Married,3,1,10,2,3,8.0,178.04
50648,0,11.0,Mobile Phone,3,14.0,Credit Card,Male,3,4,Mobile Phone,4,Single,4,0,12,3,4,3.0,184.48
50649,0,15.0,Mobile Phone,1,5.0,UPI,Female,2,1,Grocery,4,Single,1,0,12,1,7,6.0,217.51
50650,0,6.0,Mobile Phone,1,24.0,UPI,Male,2,3,Others,5,Divorced,2,1,23,3,3,1.0,234.77
50651,0,0.0,Mobile Phone,1,9.0,Credit Card,Female,2,4,Laptop & Accessory,5,Married,5,0,10,1,2,7.0,134.22
50652,0,7.0,Mobile Phone,1,8.0,E-Wallet,Male,2,4,Others,4,Married,1,0,14,4,5,11.0,189.19
50653,0,8.0,Computer,1,16.0,Cash on Delivery,Female,2,5,Mobile Phone,2,Divorced,4,0,21,1,3,4.0,86.31
50654,0,13.0,Computer,1,24.0,Debit Card,Female,3,1,Fashion,4,Divorced,2,1,15,4,6,0.0,209.05
50655,0,5.0,Computer,3,6.0,UPI,Female,4,2,Laptop & Accessory,1,Single,2,0,18,2,4,10.0,218.89
50656,1,1.0,Mobile Phone,1,15.0,Cash on Delivery,Male,3,4,Mobile Phone,4,Married,1,1,15,3,1,7.0,68.13
50657,0,3.0,Mobile Phone,2,18.0,Cash on Delivery,Male,2,3,Mobile Phone,5,Married,4,1,12,1,5,6.0,161.43
50658,0,4.0,Mobile Phone,3,20.0,UPI,Female,1,3,Others,3,Single,2,0,10,3,1,0.0,139.12
50659,0,10.0,Mobile Phone,3,16.0,Credit Card,Female,3,4,Others,4,Married,3,0,15,1,5,7.0,161.33
50660,0,8.0,Mobile Phone,2,12.0,UPI,Male,2,4,Others,3,Single,3,0,11,3,7,0.0,153.4
50661,0,4.0,Computer,3,8.0,Cash on Delivery,Male,4,5,Fashion,3,Married,4,0,11,1,5,1.0,173.25
50662,1,43.0,Mobile Phone,2,15.0,E-Wallet,Male,3,6,Grocery,3,Married,6,1,13,2,3,3.0,214.49
50663,0,9.0,Mobile Phone,3,6.0,Credit Card,Female,3,4,Grocery,4,Single,3,1,21,2,5,1.0,162.45
50664,1,2.0,Computer,1,5.0,UPI,Male,2,2,Others,5,Divorced,2,0,24,1,2,4.0,135.5
50665,0,1.0,Computer,1,18.0,Debit Card,Male,3,4,Others,5,Married,6,0,15,2,3,4.0,167.09
50666,1,1.0,Mobile Phone,3,22.0,UPI,Male,2,1,Fashion,2,Divorced,3,0,13,1,2,0.0,164.87
50667,1,2.0,Mobile Phone,1,5.0,Cash on Delivery,Male,4,2,Grocery,5,Single,2,0,10,3,4,4.0,171.54
50668,0,1.0,Mobile Phone,2,6.0,Cash on Delivery,Male,3,4,Fashion,4,Single,1,0,16,4,5,11.0,149.88
50669,0,2.0,Mobile Phone,3,19.0,Debit Card,Female,2,2,Mobile Phone,2,Married,4,0,22,1,2,0.0,189.51
50670,0,3.0,Mobile Phone,1,31.0,Credit Card,Male,2,2,Grocery,1,Single,2,0,14,1,3,4.0,226.74
50671,1,1.0,Mobile Phone,2,15.0,Cash on Delivery,Female,2,2,Others,2,Married,3,0,10,2,2,1.0,124.24
50672,0,22.0,Mobile Phone,3,9.0,Credit Card,Male,3,4,Laptop & Accessory,5,Married,2,0,17,1,1,2.0,193.03
50673,0,0.0,Mobile Phone,3,13.0,Credit Card,Male,2,3,Mobile Phone,4,Single,1,1,18,4,3,1.0,213.39
50674,0,7.0,Mobile Phone,3,25.0,UPI,Male,3,4,Laptop & Accessory,4,Single,3,1,10,3,5,1.0,157.64
50675,0,5.0,Computer,3,9.0,Credit Card,Female,2,2,Fashion,2,Single,1,0,15,3,5,0.0,225.09
50676,0,40.0,Mobile Phone,3,8.0,Cash on Delivery,Female,3,4,Fashion,4,Single,2,0,16,2,5,17.0,172.58
50677,0,1.0,Mobile Phone,3,11.0,Cash on Delivery,Male,4,4,Fashion,1,Married,3,0,14,1,3,4.0,129.96
50678,0,5.0,Mobile Phone,1,7.0,E-Wallet,Male,3,3,Others,3,Single,2,0,11,0,4,3.0,124.14
50679,0,34.0,Mobile Phone,1,15.0,Credit Card,Female,3,3,Fashion,4,Single,4,0,19,2,2,2.0,206.39
50680,1,20.0,Mobile Phone,1,27.0,E-Wallet,Female,2,2,Laptop & Accessory,1,Married,4,1,13,0,1,3.0,202.71
50681,0,16.0,Mobile Phone,1,17.0,UPI,Male,1,5,Mobile Phone,4,Single,4,0,10,4,3,2.0,237.57
50682,0,2.0,Mobile Phone,1,12.0,E-Wallet,Female,3,3,Others,2,Married,1,0,10,2,2,2.0,201.83
50683,0,1.0,Computer,3,12.0,Credit Card,Male,2,5,Mobile Phone,4,Single,1,0,20,0,5,2.0,171.02
50684,0,11.0,Mobile Phone,2,5.0,Cash on Delivery,Male,3,3,Fashion,3,Married,3,0,17,0,3,1.0,194.29
50685,0,26.0,Computer,3,22.0,UPI,Male,1,4,Grocery,4,Divorced,6,0,15,1,2,3.0,177.88
50686,0,8.0,Mobile Phone,2,14.0,Credit Card,Male,2,4,Others,1,Married,4,1,13,1,2,3.0,161.7
50687,0,8.0,Mobile Phone,1,13.0,UPI,Female,1,4,Fashion,1,Married,4,0,12,2,1,8.0,153.03
50688,0,3.0,Mobile Phone,1,33.00999999999999,Debit Card,Male,4,5,Others,5,Single,2,0,10,0,3,0.0,106.08
50689,0,14.0,Mobile Phone,3,17.0,Credit Card,Female,2,3,Grocery,2,Single,2,0,13,0,7,0.0,145.31
50690,0,2.0,Mobile Phone,1,8.0,Debit Card,Female,3,2,Laptop & Accessory,4,Divorced,2,1,10,1,1,1.0,174.21
50691,0,3.0,Mobile Phone,2,11.0,E-Wallet,Male,1,4,Laptop & Accessory,5,Married,1,0,12,2,6,17.0,66.75
50692,0,5.0,Mobile Phone,1,24.0,Credit Card,Male,3,4,Laptop & Accessory,2,Married,1,0,13,1,4,7.0,154.41
50693,0,7.0,Mobile Phone,1,15.0,Debit Card,Female,2,3,Grocery,2,Divorced,6,1,17,4,1,4.0,211.82
50694,0,2.0,Mobile Phone,1,5.0,Cash on Delivery,Male,4,2,Mobile Phone,4,Single,2,0,14,2,5,11.0,228.73
50695,0,1.0,Mobile Phone,2,22.0,E-Wallet,Male,4,3,Grocery,5,Married,2,0,18,3,1,2.0,153.9
50696,0,9.0,Mobile Phone,3,9.0,Credit Card,Male,2,3,Grocery,5,Single,1,0,20,2,2,18.0,152.4
50697,1,3.0,Computer,2,29.0,Credit Card,Male,4,3,Fashion,3,Married,5,0,19,2,1,1.0,146.2
50698,0,8.0,Computer,2,23.0,Cash on Delivery,Female,5,3,Laptop & Accessory,4,Single,3,0,16,1,3,1.0,152.66
50699,0,1.0,Mobile Phone,3,11.0,Cash on Delivery,Female,4,4,Others,1,Divorced,3,0,15,3,4,4.0,220.71
50700,0,6.0,Mobile Phone,3,25.0,Debit Card,Male,4,2,Mobile Phone,5,Married,5,0,11,2,2,2.0,240.17
50701,0,7.0,Mobile Phone,3,15.0,Debit Card,Male,2,3,Others,5,Single,2,0,17,3,3,4.0,107.46
50702,0,0.0,Computer,1,21.0,Debit Card,Female,3,2,Fashion,2,Married,3,0,21,1,1,1.0,142.54
50703,0,4.0,Mobile Phone,3,18.0,UPI,Male,1,2,Fashion,2,Married,1,0,16,2,3,4.0,100.46
50704,0,1.0,Mobile Phone,2,8.0,E-Wallet,Male,1,4,Mobile Phone,1,Single,1,0,22,1,1,1.0,173.85
50705,1,0.0,Mobile Phone,1,9.0,Credit Card,Female,5,5,Others,2,Single,4,1,10,1,3,0.0,155.47
50706,1,46.0,Mobile Phone,1,23.0,E-Wallet,Female,2,3,Mobile Phone,4,Single,4,0,10,0,4,10.0,189.36
50707,0,3.0,Mobile Phone,1,12.0,Cash on Delivery,Male,3,4,Mobile Phone,3,Single,2,0,18,3,1,9.0,201.53
50708,0,16.0,Computer,1,11.0,E-Wallet,Male,4,4,Laptop & Accessory,1,Married,2,0,16,5,2,15.0,197.09
50709,1,2.0,Mobile Phone,3,7.0,E-Wallet,Male,4,4,Others,3,Single,3,0,20,2,2,5.0,109.16
50710,0,11.0,Computer,3,18.0,Debit Card,Male,5,2,Laptop & Accessory,5,Married,1,0,14,1,2,5.0,173.97
50711,0,14.0,Mobile Phone,3,31.0,Cash on Delivery,Female,2,5,Laptop & Accessory,4,Married,2,0,11,0,2,3.0,107.17
50712,0,9.0,Computer,2,6.0,E-Wallet,Male,1,3,Laptop & Accessory,3,Divorced,2,0,14,1,7,0.0,244.47
50713,0,6.0,Computer,3,15.0,Credit Card,Male,3,3,Grocery,2,Married,2,0,10,2,3,0.0,160.81
50714,1,5.0,Mobile Phone,1,26.0,Debit Card,Male,2,2,Fashion,5,Married,4,1,10,0,6,1.0,120.34
50715,0,4.0,Mobile Phone,2,14.0,E-Wallet,Female,1,3,Fashion,4,Single,2,0,18,1,3,9.0,153.23
50716,1,26.0,Mobile Phone,3,18.0,Cash on Delivery,Male,2,2,Grocery,2,Single,1,0,18,2,4,0.0,183.32
50717,0,7.0,Mobile Phone,3,6.0,Credit Card,Male,3,2,Mobile Phone,1,Single,3,0,16,1,3,11.0,204.33
50718,0,33.0,Mobile Phone,2,18.0,Cash on Delivery,Female,3,3,Others,1,Married,5,0,10,5,3,3.0,227.01
50719,0,1.0,Mobile Phone,2,13.0,Cash on Delivery,Male,2,4,Others,1,Single,2,0,13,0,5,5.0,177.52
50720,0,13.0,Mobile Phone,1,22.0,Cash on Delivery,Male,3,4,Others,4,Single,1,0,10,2,1,0.0,161.65
50721,0,27.0,Mobile Phone,3,24.0,UPI,Male,2,3,Laptop & Accessory,5,Divorced,2,0,19,0,4,1.0,202.4
50722,1,1.0,Computer,3,33.00999999999999,Credit Card,Male,1,4,Others,3,Married,4,1,12,0,3,14.0,201.31
50723,1,0.0,Mobile Phone,2,19.0,Cash on Delivery,Male,3,4,Others,4,Divorced,3,1,10,0,1,1.0,179.75
50724,0,13.0,Mobile Phone,1,17.0,UPI,Male,3,4,Others,3,Divorced,4,0,15,2,3,1.0,207.38
50725,0,8.0,Mobile Phone,1,16.0,Debit Card,Male,3,2,Fashion,4,Single,6,0,12,4,3,0.0,150.59
50726,0,18.0,Mobile Phone,1,12.0,UPI,Male,1,4,Grocery,4,Divorced,4,1,20,2,3,0.0,174.04
50727,1,1.0,Mobile Phone,2,17.0,Debit Card,Male,4,5,Mobile Phone,2,Single,3,0,12,4,1,1.0,93.68
50728,0,15.0,Mobile Phone,1,12.0,UPI,Male,3,4,Grocery,3,Divorced,2,0,10,2,2,4.0,230.59
50729,0,2.0,Computer,3,16.0,Cash on Delivery,Male,3,3,Others,4,Married,1,0,10,2,3,2.0,155.33
50730,0,1.0,Mobile Phone,1,25.0,UPI,Male,3,3,Mobile Phone,1,Married,7,0,14,1,2,3.0,230.82
50731,0,1.0,Mobile Phone,1,6.0,UPI,Female,4,3,Mobile Phone,3,Married,2,0,12,3,3,0.0,148.75
50732,0,16.0,Computer,3,24.0,Cash on Delivery,Male,3,3,Grocery,3,Married,1,0,10,3,1,7.0,187.09
50733,0,10.0,Mobile Phone,2,25.0,Debit Card,Male,3,2,Grocery,5,Married,3,0,19,2,6,6.0,177.19
50734,1,7.0,Mobile Phone,3,14.0,Cash on Delivery,Female,5,3,Grocery,3,Divorced,2,0,17,1,1,0.0,150.92
50735,0,4.0,Mobile Phone,1,5.0,Credit Card,Male,3,4,Grocery,4,Divorced,3,1,14,3,2,2.0,194.18
50736,0,20.0,Mobile Phone,1,10.0,UPI,Female,3,4,Laptop & Accessory,3,Married,3,0,20,0,1,0.0,226.08
50737,0,4.0,Computer,1,25.0,Credit Card,Female,3,2,Fashion,4,Married,2,0,17,3,1,3.0,246.59
50738,0,16.0,Computer,1,14.0,Cash on Delivery,Female,2,5,Fashion,4,Single,4,0,11,2,4,6.0,204.71
50739,0,5.0,Mobile Phone,3,7.0,Cash on Delivery,Female,2,3,Others,5,Married,2,0,10,1,2,10.0,126.6
50740,1,4.0,Mobile Phone,1,10.0,E-Wallet,Male,3,4,Laptop & Accessory,3,Married,2,1,18,3,2,1.0,118.78
50741,0,6.0,Computer,3,21.0,Credit Card,Female,4,4,Mobile Phone,4,Married,3,0,16,2,2,2.0,220.56
50742,0,3.0,Mobile Phone,3,19.0,E-Wallet,Male,4,4,Grocery,4,Married,3,0,15,2,6,0.0,135.11
50743,0,13.0,Mobile Phone,2,13.0,Credit Card,Male,2,5,Others,3,Single,4,0,11,3,1,2.0,199.64
50744,0,7.0,Mobile Phone,3,12.0,E-Wallet,Female,3,3,Mobile Phone,1,Single,2,0,17,2,6,3.0,180.36
50745,1,2.0,Mobile Phone,1,11.0,E-Wallet,Male,2,4,Fashion,1,Single,3,0,11,1,3,0.0,227.75
50746,0,22.0,Mobile Phone,1,7.0,Credit Card,Female,5,2,Mobile Phone,1,Married,1,0,14,0,2,5.0,195.4
50747,0,4.0,Computer,3,27.0,Cash on Delivery,Male,5,4,Grocery,5,Single,6,0,20,3,5,3.0,173.78
50748,0,7.0,Mobile Phone,1,12.0,Debit Card,Male,3,4,Grocery,2,Married,2,0,12,1,6,7.0,257.45
50749,0,23.0,Mobile Phone,3,24.0,Cash on Delivery,Male,4,4,Fashion,2,Single,4,0,10,2,1,1.0,207.93
50750,1,9.0,Mobile Phone,3,27.0,Debit Card,Female,3,2,Grocery,4,Single,1,0,10,2,2,10.0,197.19
50751,1,1.0,Computer,3,22.0,Credit Card,Male,3,4,Laptop & Accessory,3,Single,2,1,18,4,7,25.0,147.7
50752,1,7.0,Mobile Phone,3,11.0,UPI,Male,1,2,Others,3,Single,2,1,16,1,8,11.0,129.13
50753,1,9.0,Mobile Phone,2,18.0,Cash on Delivery,Male,3,2,Fashion,2,Single,5,1,14,1,3,6.0,164.62
50754,1,4.0,Computer,2,14.0,E-Wallet,Female,3,4,Fashion,5,Married,3,1,12,2,4,7.0,115.05
50755,0,1.0,Mobile Phone,1,7.0,Cash on Delivery,Male,3,3,Mobile Phone,5,Single,5,0,16,3,5,3.0,162.12
50756,0,15.0,Mobile Phone,3,17.0,Credit Card,Female,2,4,Fashion,5,Single,2,0,11,1,2,0.0,207.04
50757,0,9.0,Mobile Phone,1,5.0,UPI,Male,4,3,Others,3,Divorced,2,0,16,1,1,5.0,214.27
50758,0,7.0,Mobile Phone,3,24.0,UPI,Male,2,2,Laptop & Accessory,4,Single,1,1,12,2,4,5.0,161.32
50759,0,22.0,Computer,3,11.0,Cash on Delivery,Male,3,4,Mobile Phone,1,Married,4,0,11,1,1,19.0,292.44
50760,1,15.0,Mobile Phone,1,16.0,Cash on Delivery,Female,3,3,Others,1,Divorced,2,1,12,2,4,3.0,225.93
50761,1,1.0,Computer,1,17.0,Cash on Delivery,Male,3,2,Fashion,1,Married,5,0,13,2,5,1.0,173.8
50762,0,3.0,Computer,1,12.0,Credit Card,Male,3,4,Grocery,4,Married,5,1,14,1,3,5.0,220.66
50763,1,2.0,Mobile Phone,3,19.0,Debit Card,Female,2,3,Grocery,3,Single,6,0,15,1,2,17.0,151.82
50764,0,13.0,Mobile Phone,3,11.0,Debit Card,Male,2,3,Others,3,Single,3,0,10,2,2,0.0,185.16
50765,1,0.0,Mobile Phone,2,21.0,E-Wallet,Female,3,3,Laptop & Accessory,1,Married,3,1,11,1,1,1.0,160.58
50766,0,8.0,Computer,3,5.0,Credit Card,Male,3,4,Grocery,3,Single,4,0,13,1,6,3.0,126.53
50767,0,14.0,Mobile Phone,1,16.0,UPI,Male,2,4,Others,4,Single,1,1,21,3,4,3.0,196.31
50768,0,20.0,Mobile Phone,2,30.0,E-Wallet,Male,3,4,Mobile Phone,3,Married,3,0,10,3,2,0.0,174.76
50769,0,4.0,Mobile Phone,2,6.0,UPI,Male,3,2,Fashion,4,Single,1,0,15,2,3,1.0,177.73
50770,0,17.0,Mobile Phone,1,9.0,UPI,Female,3,4,Laptop & Accessory,2,Married,2,0,20,1,4,9.0,173.91
50771,1,1.0,Computer,1,19.0,Cash on Delivery,Female,4,4,Laptop & Accessory,4,Married,1,0,10,3,5,0.0,139.08
50772,0,18.0,Mobile Phone,3,16.0,UPI,Male,2,4,Mobile Phone,4,Single,1,0,16,5,1,2.0,238.53
50773,0,7.0,Computer,3,17.0,UPI,Female,1,3,Laptop & Accessory,2,Single,2,0,11,1,1,6.0,184.95
50774,0,5.0,Mobile Phone,2,18.0,Credit Card,Male,3,4,Others,2,Single,2,0,12,1,5,13.0,164.32
50775,0,15.0,Mobile Phone,3,20.0,Cash on Delivery,Male,3,4,Laptop & Accessory,4,Married,3,0,11,2,1,19.0,122.63
50776,1,1.0,Computer,1,23.0,Cash on Delivery,Female,3,2,Laptop & Accessory,4,Single,1,0,12,2,4,2.0,231.14
50777,0,2.0,Mobile Phone,3,18.0,E-Wallet,Female,4,3,Laptop & Accessory,3,Married,3,0,25,0,4,13.0,211.69
50778,0,12.0,Mobile Phone,1,13.0,Cash on Delivery,Male,4,4,Others,2,Married,1,1,18,3,5,0.0,175.06
50779,0,12.0,Computer,2,20.0,Debit Card,Female,5,1,Fashion,5,Married,3,0,19,3,2,3.0,123.63
50780,0,10.0,Mobile Phone,1,30.0,Credit Card,Male,3,5,Grocery,4,Single,3,0,16,0,3,4.0,241.36
50781,0,11.0,Mobile Phone,3,13.0,E-Wallet,Female,3,4,Laptop & Accessory,3,Married,3,0,10,0,3,1.0,160.41
50782,0,7.0,Mobile Phone,1,7.0,Debit Card,Female,3,3,Mobile Phone,3,Single,4,0,16,2,4,3.0,148.14
50783,1,2.0,Mobile Phone,1,23.0,UPI,Female,2,2,Mobile Phone,2,Single,2,0,19,2,4,0.0,173.04
50784,0,4.0,Computer,1,14.0,Debit Card,Male,3,2,Others,4,Single,4,1,11,3,2,9.0,190.01
50785,0,2.0,Computer,1,5.0,E-Wallet,Female,2,5,Fashion,3,Married,2,1,18,1,1,1.0,168.25
50786,0,23.0,Mobile Phone,1,21.0,Cash on Delivery,Female,4,2,Laptop & Accessory,5,Divorced,2,0,17,2,3,4.0,50.0
50787,0,8.0,Computer,2,10.0,Credit Card,Male,3,4,Others,3,Single,3,0,22,2,6,0.0,184.99
50788,0,5.0,Computer,1,14.0,E-Wallet,Male,3,3,Grocery,3,Married,1,1,13,2,4,1.0,211.9
50789,0,6.0,Mobile Phone,1,17.0,Debit Card,Female,2,2,Fashion,4,Single,3,0,10,1,2,21.0,139.36
50790,0,29.0,Mobile Phone,1,16.0,Debit Card,Male,1,1,Fashion,5,Married,3,0,13,3,5,6.0,237.42
50791,1,1.0,Mobile Phone,1,20.0,E-Wallet,Male,1,3,Others,4,Single,2,0,20,0,1,14.0,209.99
50792,1,8.0,Computer,2,11.0,E-Wallet,Male,3,5,Mobile Phone,3,Married,1,0,10,0,3,1.0,193.75
50793,1,7.0,Computer,2,19.0,E-Wallet,Female,1,3,Fashion,4,Married,1,1,10,3,5,0.0,134.44
50794,0,9.0,Mobile Phone,1,12.0,Cash on Delivery,Female,3,3,Mobile Phone,4,Married,5,0,15,2,6,3.0,186.15
50795,0,0.0,Computer,1,20.0,E-Wallet,Female,4,3,Fashion,3,Single,3,0,13,2,2,3.0,189.2
50796,0,20.0,Mobile Phone,2,19.0,UPI,Male,4,3,Fashion,2,Married,1,0,15,1,4,0.0,171.72
50797,1,26.0,Mobile Phone,2,7.0,Credit Card,Female,3,3,Fashion,3,Single,2,1,18,1,5,5.0,210.65
50798,1,8.0,Computer,1,23.0,Credit Card,Female,2,4,Grocery,2,Single,3,1,12,1,1,2.0,160.57
50799,0,11.0,Mobile Phone,1,10.0,UPI,Female,4,3,Mobile Phone,5,Single,4,0,10,3,4,0.0,164.13
50800,0,25.0,Mobile Phone,1,21.0,Debit Card,Male,4,3,Grocery,3,Divorced,1,0,23,1,4,1.0,148.35
50801,0,12.0,Mobile Phone,1,17.0,Debit Card,Female,2,2,Mobile Phone,5,Divorced,2,0,11,3,7,3.0,156.95
50802,1,1.0,Mobile Phone,1,29.0,Debit Card,Male,3,6,Grocery,3,Single,5,1,10,1,3,5.0,169.0
50803,1,8.0,Mobile Phone,1,13.0,Debit Card,Male,2,2,Grocery,4,Married,1,1,19,2,4,2.0,167.56
50804,0,9.0,Mobile Phone,1,12.0,Cash on Delivery,Male,4,2,Grocery,3,Married,2,0,13,1,3,3.0,165.76
50805,0,5.0,Computer,2,14.0,UPI,Female,5,4,Others,1,Divorced,6,0,14,0,3,0.0,211.96
50806,0,13.0,Computer,3,12.0,Credit Card,Male,1,3,Grocery,3,Divorced,3,0,16,2,1,11.0,235.11
50807,0,27.0,Mobile Phone,2,21.0,UPI,Female,4,3,Fashion,1,Married,2,0,19,0,1,11.0,123.73
50808,0,25.0,Mobile Phone,2,5.0,Credit Card,Male,3,3,Laptop & Accessory,4,Single,1,0,13,1,10,5.0,234.18
50809,0,5.0,Mobile Phone,1,6.0,Debit Card,Female,5,4,Grocery,3,Married,1,0,21,1,5,0.0,201.98
50810,0,1.0,Mobile Phone,1,6.0,Cash on Delivery,Male,3,2,Laptop & Accessory,4,Married,2,0,10,2,1,3.0,139.28
50811,0,41.0,Mobile Phone,1,22.0,E-Wallet,Male,4,4,Laptop & Accessory,2,Divorced,5,0,18,1,3,4.0,161.8
50812,1,18.0,Mobile Phone,2,28.0,E-Wallet,Female,1,3,Fashion,2,Single,2,0,11,0,1,23.0,186.36
50813,1,1.0,Mobile Phone,3,14.0,Debit Card,Female,2,3,Laptop & Accessory,3,Married,4,0,20,0,1,24.0,108.8
50814,0,25.0,Mobile Phone,3,13.0,Debit Card,Female,1,3,Laptop & Accessory,5,Married,5,0,15,6,1,3.0,171.53
50815,0,20.0,Mobile Phone,1,15.0,UPI,Female,5,2,Laptop & Accessory,4,Single,2,0,12,1,2,0.0,196.02
50816,0,7.0,Mobile Phone,1,24.0,Cash on Delivery,Female,4,4,Mobile Phone,3,Married,1,0,17,4,1,13.0,145.23
50817,0,8.0,Mobile Phone,2,7.0,Cash on Delivery,Female,4,3,Grocery,3,Single,3,0,18,3,3,4.0,115.81
50818,0,5.0,Computer,2,16.0,UPI,Male,4,3,Grocery,1,Married,5,0,17,3,2,7.0,182.95
50819,0,0.0,Mobile Phone,1,22.0,Cash on Delivery,Male,1,3,Laptop & Accessory,5,Married,4,1,10,3,9,2.0,263.33
50820,0,4.0,Computer,2,19.0,Cash on Delivery,Male,2,6,Fashion,4,Divorced,1,1,13,3,2,1.0,146.47
50821,0,16.0,Mobile Phone,1,16.0,E-Wallet,Male,1,3,Mobile Phone,2,Divorced,3,1,14,1,5,2.0,147.52
50822,0,0.0,Mobile Phone,2,23.0,Cash on Delivery,Female,2,5,Fashion,4,Single,3,0,14,0,3,0.0,166.98
50823,0,4.0,Computer,1,5.0,Debit Card,Male,2,3,Fashion,1,Single,5,0,17,1,2,1.0,237.79
50824,0,5.0,Mobile Phone,2,20.0,E-Wallet,Male,3,2,Laptop & Accessory,5,Married,1,0,10,1,3,8.0,108.9
50825,0,7.0,Mobile Phone,3,9.0,Debit Card,Male,2,2,Others,2,Married,3,0,16,0,3,0.0,205.79
50826,0,25.0,Mobile Phone,3,5.0,Debit Card,Female,2,3,Laptop & Accessory,4,Married,5,0,13,1,3,0.0,156.16
50827,0,4.0,Computer,3,19.0,UPI,Male,2,2,Others,2,Single,2,0,11,3,2,0.0,159.61
50828,1,4.0,Mobile Phone,2,25.0,Cash on Delivery,Male,2,1,Mobile Phone,4,Married,2,1,12,0,5,2.0,134.59
50829,0,13.0,Computer,1,13.0,Cash on Delivery,Female,5,5,Others,4,Single,1,0,14,0,3,25.0,165.04
50830,0,7.0,Computer,1,22.0,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Single,2,1,10,2,2,0.0,135.75
50831,0,2.0,Mobile Phone,1,27.0,Cash on Delivery,Male,5,4,Laptop & Accessory,4,Single,2,1,12,1,3,0.0,153.31
50832,0,6.0,Mobile Phone,1,25.0,E-Wallet,Female,3,2,Fashion,5,Divorced,6,0,11,4,4,11.0,76.38
50833,1,1.0,Mobile Phone,1,28.0,Credit Card,Male,2,2,Laptop & Accessory,1,Married,2,1,17,0,4,9.0,105.64
50834,1,1.0,Mobile Phone,2,20.0,Debit Card,Female,3,2,Laptop & Accessory,3,Divorced,2,0,11,2,2,0.0,188.47
50835,1,6.0,Mobile Phone,1,15.0,Credit Card,Male,2,4,Grocery,2,Married,3,1,14,4,4,6.0,225.49
50836,0,5.0,Computer,1,5.0,Credit Card,Female,2,5,Grocery,5,Single,1,0,21,2,5,4.0,304.19
50837,1,24.0,Mobile Phone,2,13.0,Credit Card,Female,2,3,Fashion,3,Married,2,1,18,4,3,6.0,211.98
50838,0,4.0,Computer,2,8.0,E-Wallet,Female,2,2,Others,4,Single,4,0,18,1,2,3.0,154.41
50839,1,8.0,Mobile Phone,3,32.0,Credit Card,Male,2,3,Others,4,Married,5,1,13,2,2,21.0,95.65
50840,1,10.0,Mobile Phone,2,13.0,E-Wallet,Male,2,3,Grocery,2,Single,3,0,17,0,2,0.0,196.59
50841,0,0.0,Mobile Phone,1,15.0,UPI,Male,3,3,Mobile Phone,2,Married,3,0,14,2,2,1.0,116.9
50842,1,10.0,Mobile Phone,1,19.0,UPI,Female,1,3,Grocery,2,Married,1,1,14,2,4,2.0,142.71
50843,0,1.0,Computer,3,15.0,UPI,Female,2,4,Mobile Phone,3,Single,6,1,16,4,2,2.0,210.44
50844,0,32.0,Mobile Phone,1,28.0,E-Wallet,Female,4,2,Others,2,Single,1,0,12,1,3,11.0,186.77
50845,0,1.0,Mobile Phone,2,10.0,E-Wallet,Female,2,1,Grocery,1,Single,4,0,20,5,2,3.0,137.84
50846,0,5.0,Mobile Phone,1,16.0,Debit Card,Male,2,6,Laptop & Accessory,5,Divorced,2,0,14,1,4,0.0,106.74
